movie_id,movie_name,year,runtime,genre,rating,description,director,star
tt6443696,Fresh Precure!,2009,,"Animation, Action, Comedy",8.3,"Love Momozono,a second-year student, goes to see a dance concert called Trinity and is impressed. However, the appearance of a Nakewameke made the concert becomes a disaster but, Love becomes a Legendary Precure to stop it.",,
tt5985026,Kanha,2016,119 min,"Action, Crime, Drama",8.3,The festival of Dahi Handi isn't just about fun and games; its political complexity is explored in this movie.,Avadhoot Gupte,"Vaibhav Tatwawadi, 
Gashmeer Mahajani, 
Gauri Nalawade, 
Kiran Karmarkar"
tt13483112,Sauce Boys,2021,45 min,Action,8.3,"With time of the essence and mounting pressure from the brass, two hip detectives work to protect the sanctity of the game of hockey while investigating a slew of counterfeit pucks threatening the hockey centric Sauce District.",Brian Gilleece,"Brian Gilleece, 
Kevin Caliber, 
Brent Pope, 
Cassidi Parker"
tt4011008,Roman Citizen,2015,52 min,"Action, Crime, Drama",8.3,"Two robbers take thirty people hostage in a bank. When the police break in, the robbers have disappeared and a man is dead. What really happened?",Luca Elmi,"Laurel Casillo, 
Sheilagh Weymouth, 
Carl David VanArsdale, 
Joshua Loren"
tt7130472,Stronger,2016,47 min,"Action, Sport",8.3,"Starring the best team in snowboarding, Stronger brings together legends such as Kazu Kokubo, Gigi Rüf or Travis Rice. Buckle up tight, because a crew like this has never been assembled in a major snowboarding motion picture.","Sebastian Balser, 
Florian Eckhardt, 
Mathias Egle, 
Riley Goodwin","Dan Brisse, 
Torstein Horgmo, 
Bryan Iguchi, 
Phil Jacques"
tt11899710,Hitter Twist,2020,103 min,"Action, Crime, Drama",8.3,"A genius, seventeen-year-old drug dealer/musician comes to realize that the 'victimless crime' of helping his friends get high has connected him with vicious mobsters and ruthless thieves. ...                See full summary »",Henning Morales,"Lydia Aberkane, 
Jush Allen, 
Olivia Cella, 
Sandra Davis"
tt0294297,Anino,1999,145 min,"Action, Adventure, Drama",8.3,"Anino (The Shadow) is the hero of the poor sugar-cane workers who are abused by their evil boss Victor Valdez. But Anino's legendary reign comes to an end when Valdez kills his wife, steals...                See full summary »","Teddy Gomez, 
Teddy Page","Roi Vinzon, 
John Regala, 
January Isaac Bodlovic, 
Melissa Mendez"
tt2449630,Master i Margarita. Roman,2012,49 min,"Animation, Action, History",8.3,"This film is an adaptation of 'The master and Margarita' novel by M. Bulgakov. This adaptation is an attempt to have every word of the novel illustrated, to show every mentioned place or ...                See full summary »",Terentij Oslyabya,Terentij Oslyabya
tt2257144,Slug Street Scrappers: Rise of Ryuken,2012,49 min,"Action, Comedy",8.3,"Boss Peaches wants her revenge. Why? Because nobody dumps Boss Peaches... not even Bruiser Bom-Bash. Unfortunately for her, Peaches will have to get in line with the rest of them. Ryuken, ...                See full summary »",Micah Brock,"Micah Brock, 
Katelyn Brooke, 
Narayana Cabral, 
Shaun Charney"
tt11822236,The Secret of Princess,2020,,Action,8.3,Add a Plot,Chuanlin Sun,"Lv Ma, 
Shuying Xu"
tt3020986,The Profesional,2015,120 min,"Action, Crime, Drama",8.3,"In a world where being a contract killer is a legal profession, a camera crew film the reclusive and enigmatic hit-man, Eli Shepard, as he undertakes one hit.",Taras Demian Groves,"Adam Dada, 
Adam Honey, 
Nadia Serantes, 
James Dobbs"
tt6899304,Local Kung Fu 2,2017,125 min,"Action, Comedy",8.3,"Local Kung Fu 2 is an action adaptation of William Shakespeare's Comedy of Errors with a twist One pair of twins - the pair who grew up in Guwahati - knows fighting, whereas the other pair - from Tezpur - don't.",Kenny Basumatary,"Kenny Basumatary, 
Utkal Hazowary, 
Tony Deori Basumatary, 
Suneet Bora"
tt1813719,To Be King,2011,101 min,"Action, Drama, Romance",8.3,The story of a down and out boxer who overcomes the odds to become a champion.,Steve Rahaman,"Nigel Harvey, 
Frank Merlino, 
Rosie Moss, 
LoDeon"
tt8870694,An Flying Arrow,2016,90 min,Action,8.3,"During the Ming Dynasty, trade routes were controlled by brutal overlords. One day, Ergazi, a young caravan leader assassinates the lord of Hami, resulting in a warrant for his arrest. As ...                See full summary »",Gao Feng,"Shuang Wang, 
Cheng Yuning, 
Yulong Zhang"
tt4107028,Khange Tha Game,2020,79 min,"Action, Drama",8.3,"Shawn Allen, a big city detective (Eli Joe Tracewell) is back on the job after a family tragedy. Just days into his return the city is rocked with a scandal that shocks everyone in the ...                See full summary »",Rich Rule,"Deget Bundlez, 
Eli Tracewell, 
Cody Gutberlet, 
Kristin Mitchem"
tt2101403,Missing 48 Hours,2011,90 min,Action,8.3,Add a Plot,Christian Claudio,"Nick Alford, 
Henrique Bersani, 
Maddie Bright, 
Joseph Harmon Brown"
tt2275338,Tuhya Dharma Koncha?,2013,115 min,"Action, Drama, Family",8.3,Tuhya Dharma Koncha? (Whats Your Religion?) is a story of a tribal family caught between various social and religious groups claiming their land and their livelihood. The film also portrays...                See full summary »,Satish Manwar,"Upendra Limaye, 
Vibhawari Deshpande, 
Suhas Palshikar, 
Ramesh Medhekar"
tt0308320,God Is on Their Side,2002,96 min,"Musical, Action, Comedy",8.3,"In a time of war, a great prayer offensive is launched to bring God over to our side.",Mark Eisenstein,"David Johansen, 
Nick Taylor, 
Charles Balcer, 
Dino Barlaam"
tt8430862,Tag,2017,46 min,"Action, Comedy",8.3,"Two ex friends are tricked into playing a game of tag together, in an effort to recapture their friendship.",Max Coultan,"Felix Nicholls, 
Morgan Ashton, 
Aisling Gibney, 
Noah Ashton"
tt3212614,Dominican,2012,,Action,8.3,An ex-marine is forced to fight his way through the streets of the Dominican Republic in order to save his sister from falling victim to a prostitution ring.,Dave Patten,"David Ricks, 
Marlen Diaz, 
Jay Wasley, 
Dave Patten"
tt0245824,Chakravarthy,1987,136 min,"Action, Crime, Drama",8.3,"Anji and his sister Laxmi take care of the orphanage run by Swamiji. As Anji and Swamiji face charges for crimes they did not commit, Anji in a disguise,as chakravarthy, sets out on a quest for truth.",Ravi Raja Pinisetty,"Chiranjeevi, 
Bhanupriya, 
Mohan Babu, 
J.V. Somayajulu"
tt7445206,Jericho,2017,74 min,Action,8.3,"A modern western/noir action film about an ex hitman, Jericho, on a killing spree after witnessing his wife's brutal murder.",Emir Skalonja,"Mirela Ajdimovski, 
Tyler Cheman, 
Brandon Czerwinski, 
Katherine Fudge"
tt8744572,The Adventures of Fujiwara Manchester Movie,2018,117 min,"Animation, Action, Adventure",8.3,Fujiwara Manchester is a space adventurer living in XXVII century who need to fight with a terrible enemy and with the government for a power jewel that could lead to the destruction of the galaxy.,Alexandre Camargo,
tt0330054,Bhatti Vikramarka,1960,176 min,"Action, Adventure, Drama",8.3,The adventures of two brothers Bhatti and Vikramarka.,Chandrasekhara Rao Jampana,"N.T. Rama Rao, 
Kanta Rao, 
Anjali Devi, 
Girija"
tt7123984,City Terror,2005,,"Action, Drama, Romance",8.3,It is a story of the dark underworld. Bullet (Shakib Khan) after committing three murders flee from Khulna to Dhaka. He continued his career as a criminal under the wing of another criminal...                See full summary »,M.A. Rahim,"Shakib Khan, 
Manna, 
Sadika Parvin Popy, 
Boishakhi"
tt7122478,Ace of Hearts: Bwana Y'umutima,2017,120 min,"Action, Drama, Mystery",8.3,"Manzi David, a man whose sister's days are numbered with heart disease. Heartbroken and determined as ever to rally money for her treatment, Manzi David sets himself on a path of no return ...                See full summary »",Pacifique Cyusa Nzeyimana,"Lysa Gasirabo, 
Ganza Prince, 
Isimbi Sonia, 
Polisi Muhirwa Yves"
tt0134278,The Adventures of El Frenetico and Go Girl,1993,,"Action, Comedy",8.3,A drunken superhero and his kung-fu fighting girlfriend battle a local evil snack food king when he kidnaps a lady reporter.,Pat Bishow,"Charles Pellegrino, 
Frances Lee, 
Jon Sanborne, 
Madoka Raine"
tt1966497,Kiese Dakuchi Kouthi Mate,2011,170 min,"Action, Musical, Romance",8.3,Add a Plot,Sudhakar Basanta,"Jaya B., 
Illu Banarjee, 
Sudhakar Basanta, 
Mihir Das"
tt0377439,Bahala vs. Sputnik,1995,,Action,8.3,"ER Ejercito (AKA George Estregan Jr.) returns to prison, this time playing the psychotic leader of the Sputnik Gang. Pitted against him is Chuck Perez, who plays the role of Bahala Na Gang ...                See full summary »",Dante Pangilinan,"Chuck Perez, 
Jorge Estregan, 
Liza Lorena, 
King Gutierrez"
tt2101465,The Gentleman,2011,103 min,"Action, Drama, Family",8.3,A young man put in a moral dilemma is forced to choose between saving his dying pregnant wife or going against his beliefs.,Joe Njagu,"Wanisai Chawatama, 
Faith Chibale, 
Munyaradzi Chidzonga, 
Presley Chweneyagae"
tt13304584,Bomma Blockbuster,2022,123 min,"Action, Comedy, Drama",8.3,"Pothuraju is a fisherman, film freak & ardent fan of Director Puri Jagannath. His life ambition is to conjure up the dramatic moments in his life & persuade his idol Puri Jagannath to make ...                See full summary »",Raj Virat,"Rashmi Gautam, 
Kireeti, 
Nandu Vijay Krishna, 
Raghu Kunche"
tt15434820,Sword Breaks the Dragon's Gate,2020,,Action,8.3,Add a Plot,Weiwei Chi,"Binglin Cui, 
Yongfeng Yang, 
Chen Zeng"
tt0437972,Dog Tag: Katarungan sa aking kamay,1995,,Action,8.3,Dante and Jojo consider themselves more than brothers because of experiences they had shared as soldiers.,Augusto Salvador,"Jestoni Alarcon, 
Sharmaine Suarez, 
Atong Redillas, 
Raymond Bagatsing"
tt0165310,Gui ma liang jin gang,1974,90 min,Action,8.3,"A roadside bandit reluctantly agrees to become the muscle for a traveling gambler/cheat. In an attempt to steal from traitorous warlords, they get involved with rebel fighters who hope to use the riches to fund their revolution.",Tso Nam Lee,"Yun Ling, 
Han Chin, 
Hung Li, 
Hung-Chi Chang"
tt7265686,Invisible World,2017,,"Action, Comedy",8.3,A young guy unwittingly opens up a vortex for aliens to enter Earth via a strange video game machine.,Alan Smithee,"Hans Holsen, 
Joann Schinderle, 
Joann 'Toastann' Schinderle, 
Levin O'Connor"
tt1673509,The Mummerman,2010,83 min,"Action, Comedy, Crime",8.3,"Tired of being a push over, Curt Mummer creates an alter ego, that helps him stand up for himself, and others.",James Hauser,"Curt Mummer, 
Stephanie Bilharz, 
Ryan Farrell, 
Nicole Frier"
tt21330284,Promise Chronicles - Phase One,2020,135 min,"Action, Adventure, Drama",8.3,"God's everlasting promise to return for his people, has now come to past. And four different individuals including a White House assistant must band together not only to survive, but to win the souls of the lost for Jesus Christ.",Anthony N. Wright,"Robert Chamberlain, 
Snookie Correa, 
Rick Daniels, 
Lawanda Davis"
tt4968780,Rowdy Cheetah,2001,,Action,8.3,Add a Plot,,
tt13858628,Em Nome da Lei - Parte I,2020,68 min,"Action, Comedy",8.3,"Agent Carvalho and his partner Cona, work together to discover the origin and the ones responsible for a mysterious drug that causes its users a sucking addiction.",Rúben Ferreira,"Alex Carvalho, 
Luis Jorge, 
José Marques, 
Vasco Miranda"
tt2464358,Running on Empty,2012,82 min,"Action, Thriller",8.3,"When you are at the top, there is no way to go but down.",Jean Francis Lacome,"Martin Gallo, 
Jennifer Marie Gonzalez, 
Peter Antonio Hernandez, 
Keshan Jackson"
tt3600758,Breekpunt,2014,,"Action, Drama, Thriller",8.3,Add a Plot,"Patrick van den Heuvel, 
Aron Bolsius","Coen Diepenbroek, 
Soraya Hagelaar, 
Aron Bolsius, 
Dennis Zaan"
tt22170804,Demon Flower Love,2022,,Action,8.3,Add a Plot,Ren Ying-Jian,"Bohan Jin, 
Mu Lan, 
Anson Chun-Yat Leung"
tt1543245,Yaran Naal Baharan,1993,,"Action, Crime, Drama",8.3,"Misunderstandings between two friends, Jageer Singh and Shingara Singh, results in the murder of the later, while Jageer is arrested and sentenced to life in prison. Years later Jageer's ...                See full summary »",Bal Ravi,"Guggu Gill, 
Deep Dhillon, 
Reema, 
Parminder Sandhu"
tt1806905,Exit 727,2012,74 min,"Action, Crime, Drama",8.3,"Three young men who have lost hope for a future, find a bond with each other and risk everything for a better life. Based on a true story.",Eric Ortiz,"Eric Ortiz, 
Tony Ashmore, 
Jereme Badger, 
Romeo Clarke"
tt2653964,Gambil,2012,114 min,"Action, Comedy, Drama",8.3,The story of an ex-Sheriffs department intern and an illegal British immigrant pursuing a drug dealer while on the run.,Chandler Perry,"Melissa Blue, 
Joey Cathey, 
Grace Earley, 
John Jennings"
tt4973826,Dhand,2015,,"Action, Comedy",8.3,"There is always a ""Hero"" hidden within every person. Friends, Fun, Love etc. keep the ""Hero"" within him busy throughout his normal life. But when he sees injustice to his loved ones, then ...                See full summary »",Ranjith Bajpe,"Ranjan Boloor, 
Arjun Kapikad, 
Nidhi Maroli, 
Umesh Mijar"
tt0286812,A Matter of Time,2000,,"Action, Crime",8.3,Add a Plot,Hung-Wai Yip,"Tit Lam Cheung, 
Michael Jong-Quin Huang, 
Ruby Lin, 
Nicky Wu"
tt0262542,Ketugadu,1980,,Action,8.3,Add a Plot,Dasari Narayana Rao,"Mohan Babu, 
Jayamalini, 
Prabhakar Reddy, 
Seema"
tt1541806,Homeland,2008,,Action,8.3,Add a Plot,Andrew Will,"Chris Cleveland, 
Gary Edward, 
Kevin Fry, 
Kyle Shaw"
tt0295489,Nusja dhe shtetërrethimi,1978,54 min,"Drama, Action",8.3,Add a Plot,"Kristaq Mitro, 
Ibrahim Muçaj","Raimonda Bulku, 
Llazi Sërbo, 
Thimi Filipi, 
Sotiraq Bratko"
tt2989060,The Hunter's Circle,2013,90 min,Action,8.3,"A secret organization called ""The Society"" is called upon to recruit and watch over a group of hunter called ""The Hunter's Circle. The group consist of hunters who specialize in Demons, ...                See full summary »",Kelly Weaver,"Anne Marie Aksell, 
Anja Akstin, 
Lisa Arcaro, 
Anthony Belevtsov"
tt2073098,The Bhai,2012,,"Action, Thriller",8.3,THE BHAI is the origin story of India's most powerful criminal syndicate. The film is a contemporary re-telling based on the lives of the dons who ruled the Mumbai Underworld.,Thomas Jacob,"Ashraf Ali, 
Abbhimanyyu Singh, 
Priyanshu Painyuli, 
Rakesh Shah"
tt1849771,Full Speed or Nothing,2011,45 min,"Action, Comedy, Sport",8.3,"NBW wrestler Odin Starr (Dallas Graison) wrestles for a hobby while working at a grocery store and trying to figure out what he wants out of life. Meanwhile, he achieves a #1 Contender spot...                See full summary »",Jason Gwynn,"Dallas Graison, 
Jason Gwynn, 
Allison McPeek, 
Demyilo Ray"
tt1718196,What's Up Famousface,2010,148 min,"Action, Comedy, Romance",8.3,What's Up Famousface is a hilarious laugh-a-minute unique comedy about the adventures of Shannon Famousface and her foster sister Emily What's Up. Their 1970's style mustached DADS Rusty ...                See full summary »,Shannon O'Hanrahan,"Shannon O'Hanrahan, 
Emily Gannon, 
Jedi Kane, 
Adam Ramirez"
tt9016540,Refuge 2099,2019,98 min,"Action, Drama",8.3,"Mankind has become more violent, government, police and the army, are ineffective against the attacks by a group known as: The Plunderers. Now only one zone remains to be conquered, and John will defend it with is life.",Rui Constantino,"Rui Constantino, 
Robinson Cohen, 
Palash Lokest, 
Duke Sheppard"
tt22488640,Python of Jungle,2021,,Action,8.3,Add a Plot,Noah Luke,Jack Pearson
tt0262726,Ramude Ravanudaithe,1979,,"Action, Drama",8.3,Add a Plot,Dasari Narayana Rao,"Akkineni Nageshwara Rao, 
Jayachitra, 
Mohan Babu, 
Murali Mohan"
tt1279232,Nampalli Nagu,1986,109 min,Action,8.3,Action movie with Telugu star Mohan Babu.,M.S. Kota Reddy,"Mohan Babu, 
Jayamalini, 
Sumalatha"
tt5294776,Holly,2015,,"Action, Crime, Thriller",8.3,"Four men search high and low for what they deem to be treasure, perhaps missing what's really important in this fast-paced thriller.",DeShawn Hill,"Kyle A. Thomas, 
William Anthony Sebastian Rose II, 
Thomas Polk, 
Steve Montana"
tt0317235,Chilhyeobpalui,1978,88 min,Action,8.3,A man trains an elite group or martial arts experts to participate in a mission to rescue the Ming Dynasty from collapse.,Hyeok-su Lee,"Bok-geon Jang, 
Mi-suk Oh, 
Lieh Lo, 
Kang-jo Lee"
tt3710822,Juego de niños,1999,70 min,"Animation, Action, Sci-Fi",8.3,"Sara is an orphan child in a world destroyed by an alien invasion. Leaving behind her innocence, Sara unleashes the power of her psychokinetic abilities to survive the attacks of the invaders and free the human survivors.",Pablo Llorens,"Marina Vinyals, 
Berna Llobell, 
Pablo Llorens, 
Francesc Anyó"
tt2294475,Alegalu,2012,92 min,"Action, Adventure, Drama",8.3,"Seeking divine intervention, in a bid to solve their problems, two nine year old boys, get lost in the sea in a small dinghy.",Prithvi Konanur,"Manohara Bhat, 
Abubakar Siddiq, 
Vijayalakshmi, 
Satish Acharya"
tt0335206,Jirochô sangokushi: tabi garasu jirochô ikka,1953,104 min,"Action, Drama",8.3,Add a Plot,Masahiro Makino,"Akio Kobori, 
Hisaya Morishige, 
Asami Kuji, 
Setsuko Wakayama"
tt15354198,The Prequel of Gold Convoyers: A Battle of Desert,2020,,"Action, History",8.3,Add a Plot,Deng Yancheng,"Nicky Wu, 
Xu Xi Yan"
tt1822319,Sweet Ninja Brown,2010,50 min,"Action, Adventure, Comedy",8.3,"Do you love super soul, karate, kung-fu action!?! Pimps? Hoes? Homosexual gangsters? China-men? Jews? Then you'll love Sweet Ninja Brown! We follow Leon Brown as he tries to find a job, ...                See full summary »",Alberto Triana,"Chuck Prater, 
Kris Mayeshiro, 
Dean Mauro, 
Colin Trahan"
tt2846474,Christian's Carol,2013,97 min,"Action, Comedy, Drama",8.3,"Christian is certain that at death, his good deeds will outweigh his bad deeds; that is until he is shot and while on the operating table, his subconscious takes him through a journey through his past to discover the man he truly is.",Joshua Sheik,"Ben Bartholomew, 
Taylor Brown, 
Kara Chapman, 
Trevor Christensen"
tt0250696,Repartidores de muerte,1993,,Action,8.3,Add a Plot,Rodolfo Lopezreal,"Edgardo Gazcón, 
Fernando Sáenz, 
Jacaranda Alfaro, 
Alejandra Peniche"
tt0424826,Banyeok,1966,90 min,"Action, Drama, War",8.3,"Arai, although born a Korean, chooses a Japanese name and assists the occupying forces in rounding up Korean insurgents until the day he finds his father among the prisoners.",Yeong-hyo Kim,"No-shik Park, 
Ye-chun Lee, 
Min-ja Lee, 
Hye-jeong Kim"
tt10872600,Spider-Man: No Way Home,2021,148 min,"Action, Adventure, Fantasy",8.2,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.",Jon Watts,"Tom Holland, 
Zendaya, 
Benedict Cumberbatch, 
Jacob Batalon"
tt0107290,Jurassic Park,1993,127 min,"Action, Adventure, Sci-Fi",8.2,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,Steven Spielberg,"Sam Neill, 
Laura Dern, 
Jeff Goldblum, 
Richard Attenborough"
tt8579674,1917,2019,119 min,"Action, Drama, War",8.2,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",Sam Mendes,"Dean-Charles Chapman, 
George MacKay, 
Daniel Mays, 
Colin Firth"
tt0097576,Indiana Jones and the Last Crusade,1989,127 min,"Action, Adventure",8.2,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",Steven Spielberg,"Harrison Ford, 
Sean Connery, 
Alison Doody, 
Denholm Elliott"
tt0372784,Batman Begins,2005,140 min,"Action, Crime, Drama",8.2,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.",Christopher Nolan,"Christian Bale, 
Michael Caine, 
Ken Watanabe, 
Liam Neeson"
tt0266697,Kill Bill: Vol. 1,2003,111 min,"Action, Crime, Drama",8.2,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",Quentin Tarantino,"Uma Thurman, 
David Carradine, 
Daryl Hannah, 
Michael Madsen"
tt0095016,Die Hard,1988,132 min,"Action, Thriller",8.2,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,John McTiernan,"Bruce Willis, 
Alan Rickman, 
Bonnie Bedelia, 
Reginald VelJohnson"
tt0120735,"Lock, Stock and Two Smoking Barrels",1998,107 min,"Action, Comedy, Crime",8.2,"Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds.",Guy Ritchie,"Jason Flemyng, 
Dexter Fletcher, 
Nick Moran, 
Jason Statham"
tt1291584,Warrior,2011,140 min,"Action, Drama, Sport",8.2,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",Gavin O'Connor,"Tom Hardy, 
Nick Nolte, 
Joel Edgerton, 
Jennifer Morrison"
tt0434409,V for Vendetta,2005,132 min,"Action, Drama, Sci-Fi",8.2,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman.",James McTeigue,"Hugo Weaving, 
Natalie Portman, 
Rupert Graves, 
Stephen Rea"
tt1954470,Gangs of Wasseypur,2012,321 min,"Action, Comedy, Crime",8.2,"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.",Anurag Kashyap,"Manoj Bajpayee, 
Nawazuddin Siddiqui, 
Tigmanshu Dhulia, 
Richa Chadha"
tt11032374,Demon Slayer the Movie: Mugen Train,2020,117 min,"Animation, Action, Adventure",8.2,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",Haruo Sotozaki,"Natsuki Hanae, 
Akari Kitô, 
Yoshitsugu Matsuoka, 
Hiro Shimono"
tt0089881,Ran,1985,162 min,"Action, Drama, War",8.2,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",Akira Kurosawa,"Tatsuya Nakadai, 
Akira Terao, 
Jinpachi Nezu, 
Daisuke Ryû"
tt0055630,Yojimbo,1961,110 min,"Action, Drama, Thriller",8.2,A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,Akira Kurosawa,"Toshirô Mifune, 
Eijirô Tôno, 
Tatsuya Nakadai, 
Yôko Tsukasa"
tt4849438,Baahubali 2: The Conclusion,2017,167 min,"Action, Drama",8.2,"When Shiva, the son of Bahubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",S.S. Rajamouli,"Prabhas, 
Rana Daggubati, 
Anushka Shetty, 
Tamannaah Bhatia"
tt7838252,K.G.F: Chapter 1,2018,156 min,"Action, Crime, Drama",8.2,"In the 1970s, a gangster goes undercover as a slave to assassinate the owner of a notorious gold mine.",Prashanth Neel,"Yash, 
Srinidhi Shetty, 
Ramachandra Raju, 
Archana Jois"
tt0015324,Sherlock Jr.,1924,45 min,"Action, Comedy, Romance",8.2,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",Buster Keaton,"Buster Keaton, 
Kathryn McGuire, 
Joe Keaton, 
Erwin Connelly"
tt9851854,Major,2022,150 min,"Action, Biography, Drama",8.2,"Based on the life of Major Sandeep Unnikrishnan, who was martyred in action during the November 2008 Mumbai attacks and was consequently awarded the Ashoka Chakra, India's highest peacetime gallantry award, on 26 January 2009.",Sashi Kiran Tikka,"Adivi Sesh, 
Prakash Raj, 
Revathi, 
Saiee Manjrekar"
tt8291224,Uri: The Surgical Strike,2019,138 min,"Action, Drama, History",8.2,"Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group.",Aditya Dhar,"Vicky Kaushal, 
Paresh Rawal, 
Mohit Raina, 
Yami Gautam"
tt6148156,Vikram Vedha,2017,147 min,"Action, Crime, Drama",8.2,"Vikram, a no-nonsense police officer, accompanied by Simon, his partner, is on the hunt to capture Vedha, a smuggler and a murderer. Vedha tries to change Vikram's life, which leads to a conflict.","Gayatri, 
Pushkar, 
Gowtham Selvaraj","Madhavan, 
Vijay Sethupathi, 
Shraddha Srinath, 
Kathir"
tt7392212,Rangasthalam 1985,2018,170 min,"Action, Drama",8.2,Chitti Babu begins to suspect his elder brother's life is in danger after they team up to lock horns with their village president and overthrow his unlawful 30 year old regime.,Sukumar,"Ram Charan Teja, 
Samantha Ruth Prabhu, 
Aadhi, 
Jagapathi Babu"
tt15141146,County Line: No Fear,2022,,Action,8.2,Sheriff Rockwell's retirement gets derailed when he helps Sheriff Porter with a ruthless syndicate boss from Atlanta.,Brent Christy,"Tom Wopat, 
Kelsey Crane, 
Patricia Richardson, 
Denim Richards"
tt5813916,The Mountain II,2016,135 min,"Action, Drama, War",8.2,"In a desolate war zone where screams of the innocent echo, seven Maroon Berets will dance with death on the very line between disaster and valor.",Alper Caglar,"Caglar Ertugrul, 
Ufuk Bayraktar, 
Ahu Türkpençe, 
Murat Serezli"
tt7060460,Theeran Adhigaram Ondru,2017,157 min,"Action, Crime, Thriller",8.2,"Theeran, a police officer, is entrusted with the task to solve the mystery behind a series of murders. The only clue left behind is that all the murders are committed in the same pattern.",H. Vinoth,"Karthi, 
Rakul Preet Singh, 
Abhimanyu Singh, 
Bose Venkat"
tt1620933,Paan Singh Tomar,2012,135 min,"Action, Biography, Crime",8.2,"The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement.",Tigmanshu Dhulia,"Irrfan Khan, 
Mahie Gill, 
Rajesh Abhay, 
Hemendra Dandotiya"
tt12840630,Eyes of a Roman,2022,103 min,"Action, Drama",8.2,"A Roman soldiers life changes in an instance when he fights for what he believes is right, the day before the final battle between the armies of Spartacus and Marcus Crassus.",CJ Goodwyn,"Jason Johnson, 
Raven Heart, 
Stephanie St. Pierre, 
Nina Rossetti"
tt14124038,Flukten fra Katterat,2021,,"Action, Drama, Thriller",8.2,"North Norway, 11. March 1944. German forces are occupying Katterat station. The Iversens are passing information from Narvik to England in secret. When they realize that German troops are ...                See full summary »",Tomas Simonsen,"Wiktor Simonsen, 
Lena Hope, 
Norah Rondestvedt, 
Roger Olsen"
tt13773512,Live Spectacle Naruto: Song of the Akatsuki,2017,170 min,"Action, Fantasy, Musical",8.2,"Based on the events of Naruto Shippuden, Team Kakashi finds a clue regarding Orochimaru and Sasuke's whereabouts. Little does he know the Akatsuki are after him with plans to extract the Nine-Tailed fox from his body.",Akiko Kodama,"Kôdai Matsuoka, 
Ryuji Sato, 
Yui Ito, 
Yûki Kimisawa"
tt1180583,Vaaranam Aayiram,2008,169 min,"Action, Drama, Musical",8.2,"A father and son help each other through growing up, romance, tragedy, and adventure.",Gautham Vasudev Menon,"Suriya, 
Simran, 
Ramya, 
Sameera Reddy"
tt3807778,Revenge of the Tigress,2001,105 min,Action,8.2,"Jungle woman Sherni objects when greedy hunters invade the forest, killing the animals for their tusks and hides.",Kanti Shah,"Sapna Sappu, 
Amit Pachori, 
Junior Johnny Lever, 
Anil Nagrath"
tt0319736,The Legend of Bhagat Singh,2002,155 min,"Action, Biography, Drama",8.2,The story of a young revolutionary who raised an armed resistance against the British rule in India.,Rajkumar Santoshi,"Ajay Devgn, 
Sushant Singh, 
D. Santosh, 
Akhilendra Mishra"
tt0983990,1971,2007,136 min,"Action, Drama, War",8.2,"Based on true facts, the film revolves around 6 brave soldiers who escape from the clutches of the Pakistan Army and risk death with honour and courage with sacrifice towards their journey home.",Amrit Sagar,"Manoj Bajpayee, 
Ravi Kishan, 
Deepak Dobriyal, 
Kumud Mishra"
