movie_id,movie_name,year,runtime,genre,rating,description,director,star
tt0211653,The Mystery of the Third Planet,1981,48 min,"Animation, Adventure, Family",7.9,"Zoologist professor Steel, his small daughter Christine and captain Green leave Earth in search for rare space animals. The journey turns into adventurous and dangerous mission involving space pirates and a missing captain of a ship.","Roman Kachanov, 
Glenn Stanton","Olga Gromova, 
Vsevolod Larionov, 
Yuriy Volyntsev, 
Vasiliy Livanov"
tt5714216,Black Butler: Book of Murder,2014,116 min,"Animation, Adventure, Crime",7.9,"A party held at Phantomhive Manor is; in secret, a set up by Ciel to gather information about one of his guests. But when the attended target is murdered in the middle of night; Ciel, ...                See full summary »",Noriyuki Abe,"Daisuke Ono, 
Brina Palencia, 
Maaya Sakamoto, 
J. Michael Tatum"
tt7077928,Wizard,2017,84 min,"Adventure, Comedy, Drama",7.9,"Matwetwe (Wizard) is a coming of age adventure following Lefa and Papi, best friends and recent high school graduates, on the hustle of their young lives. Over the course of one action ...                See full summary »",Kagiso Lediga,"Sibusiso Khwinana, 
Tebatso Mashishi, 
Otto Nobela, 
Mimi Mamabolo"
tt15234108,Networker Baire,2021,90 min,"Adventure, Drama, Romance",7.9,"A group of four friends engaging in fun banters, and madness in the heart of Cox's Bazar when something unexpected happens to them, read a press release.",Mizanur Rahman Aryan,"Sariful Razz, 
Yash Rohan, 
Khairul Basar, 
Tasnuva Tisha"
tt0069478,Vuk samotnjak,1972,90 min,"Adventure, Drama, Family",7.9,A boy finds a large wolf-like dog in the mountain and they befriend. The local peasants think that it may be a real wolf responsible for the sheep pestilence. They decide to kill the animal...                See full summary »,Obrad Gluscevic,"Slavko Stimac, 
Zeljko Mataija, 
Ivan Stimac, 
Boro Ivanisevic"
tt0137226,The Treasure of Swamp Castle,1985,76 min,"Animation, Adventure, Comedy",7.9,"In the turmoilous 18th century, young poor Hungarian aristocrat Jonas helps Szaffi, a young pretty gypsy Romani girl and the illegitimate daughter of a Turkish pasha, get the treasure that's owed to her by the right of inheritance.",Attila Dargay,"András Kern, 
Judit Pogány, 
Hilda Gobbi, 
György Bárdy"
tt0236843,Viento negro,1965,127 min,"Adventure, Drama",7.9,A man recently estranged from his wife is in charge of setting a new rail line across the desert in difficult conditions. Things are further complicated when his 'sheltered' son arrives wanting to reconnect.,Servando González,"José Elías Moreno, 
David Reynoso, 
Jorge Martínez de Hoyos, 
Fernando Luján"
tt0077775,Joi Baba Felunath: The Elephant God,1979,112 min,"Adventure, Crime, Family",7.9,"This is the second film about the detective Feluda (Soumitra Chatterjee) set in the holy city of Benares, where he (along with his cousin, Topshe and friend, Lalmohan Ganguly) goes for a ...                See full summary »",Satyajit Ray,"Soumitra Chatterjee, 
Utpal Dutt, 
Santosh Dutta, 
Siddhartha Chatterjee"
tt1301264,Laskar Pelangi,2008,124 min,"Adventure, Drama, Family",7.9,"In the 1970s, a group of 10 students struggles with poverty and develop hopes for the future in Gantong Village on the farming and tin mining island of Belitung off the east coast of Sumatra.",Riri Riza,"Cut Mini Theo, 
Zulfanny, 
Ikranagara, 
Lukman Sardi"
tt4985504,Get Rich Free,2017,90 min,"Adventure, Comedy",7.9,Three young door to door salesmen from Los Angeles get in some financial troubles and decide finding a treasure is the best way to solve them.,"Shayan Sharmahd, 
Paul Thind","Brendan Morais, 
Amir Stephens, 
Hollis W. Chambers, 
H.C. Fletcher"
tt3581900,Broken Angels,2017,90 min,"Action, Adventure, Drama",7.9,"Two teens, both dealing with a harsh home life, find solace in friendship. Lisa is a timid soul, sulking in the loss of her loving mother. Jenny is a tough girl from the streets of Los ...                See full summary »",Allyn Camp,"Alyssa Elle Steinacker, 
Mimi Davila, 
Sam Lant, 
Hank Northrop"
tt4471036,Unlucky,2016,110 min,"Adventure, Comedy, Romance",7.9,"When boy and girl fall in love at first sight, it's not always as magical as a fairy tale. Without even learning her name, Sam must face the most unlucky situations in order to reunite with his love before it's too late.","Buddy Candela, 
Keegan Larwin","Joe Fishel, 
Gunner Burkhardt, 
Jenna Kramer, 
Dave Sorboro"
tt3171476,Till Death,2014,120 min,Adventure,7.9,An ex-wife takes her wedding vows to the extreme and plots an extravagant revenge against her philandering ex-husband by making him relive his honeymoon road trip one painful mile at a time.,Diana Bigham,"Rod Hermansen, 
John Baran, 
Liza Slaughter, 
Sheri Davis"
tt1849740,Champions of the Deep,2012,85 min,"Action, Adventure, Fantasy",7.9,A brother and sister learn to use their martial arts to protect the ocean they love.,Baxter Churchville,"Tyler Weaver Jr., 
Dayna Huor, 
Caitlin Dechelle, 
Keith Cooke"
tt0057525,Mountain of Fear,1963,78 min,"Adventure, Family",7.9,"Two boys, Kekec and Rozle, come to serve a farmer, with a blind daughter Mojca, as shepherds. As the night falls, the two boys start talking about a woman who lives in the mountains and is ...                See full summary »",Joze Gale,"Rusa Bojc, 
Blanka Florjanc, 
Velimir Gjurin, 
Marija Gorsic"
tt0402331,Kumander Bawang,1988,105 min,"Action, Adventure, Comedy",7.9,"HERBERT BAUTISTA IS A YOUNG aswang-buster SUPERHERO IN THIS FARCE, THAT COMBINES COMEDY, HORROR, FOLKLORE,",Ramje,"Herbert Bautista, 
Mat Ranillo III, 
Matet De Leon, 
Mia Pratts"
tt0282702,Lucio Vázquez,1968,85 min,"War, Western, Adventure",7.9,"After avenging the death of Emiliano Zapata, a revolutionary reunites with his childhood sweetheart, the daughter of the man who had the revolutionary's father killed.","René Cardona, 
Tito Novaro","Antonio Aguilar, 
Jaime Fernández, 
Alma Delia Fuentes, 
Eleazar García"
tt2572208,The Monkey King Conquers the Demon,1985,89 min,"Animation, Adventure, Fantasy",7.9,The Monkey King fights and kills the Skeleton Demon during the journey he protects Tang monk going to the west for Buddhist scriptures.,"Wei Te, 
Lin Wen Xiao, 
Ding Xian Yan","Ke Bi, 
Zhào Bing, 
Weiqi Chang, 
Zhàn Che"
tt2500410,GACHI-BAN: WORST MAX,2012,70 min,"Action, Adventure, Crime",7.9,"Hayato gets hired by a shady model agency as a bodyguard for their main model, Kurenai Reo. Despite his nice looks, Reo is actually a loan shark and firmly believes that money can rule the world.",Takashi Motoki,"Atsushi Arai, 
Tomoki Hirose, 
Masataka Kubota, 
Daisuke Nagakura"
tt0076092,Goldenrod,1976,99 min,"Adventure, Drama, Thriller",7.9,"Jesse Gifford, a champion rodeo rider, receives crippling injuries in the ring, resulting in the ending of his career. After his wife Shirley deserts him, he's left with the responsibility ...                See full summary »",Harvey Hart,"Tony Lo Bianco, 
Donald Pleasence, 
Gloria Carlin, 
Will Darrow McMillan"
tt3951368,War of the Servers,2007,100 min,"Animation, Action, Adventure",7.9,"When strange beings called Mingebags invade the servers of the popular game Garry's Mod, one player must try to survive while searching for his friends amid the chaos and war.",Robert Stoneman,"Robert Stoneman, 
Ben Stoneman, 
Jordan Brindle, 
Chris Duggan"
tt0055813,Brushfire,1962,80 min,"Adventure, Drama",7.9,"Group of farmers go to the rescue of a couple kidnapped by rebels, who want to exchange them for weapons and ammunition.",Jack Warner Jr.,"John Ireland, 
Everett Sloane, 
Jo Morrow, 
Al Avalon"
tt21634710,Shennong Savage,2022,,Adventure,7.9,Add a Plot,Zhihong Chen,"Guan-Ying Chen, 
Stella Linardi, 
Tat-Wah Lok"
tt0311022,Los doce malditos,1974,85 min,"Action, Adventure, Drama",7.9,A gang of criminals rob a bank and hide in the house of a retired gunslinger.,Toni Sbert,"Mario Almada, 
Claudia Islas, 
Rogelio Guerra, 
Jorge Russek"
tt2338642,Troop 491: the Adventures of the Muddy Lions,2013,105 min,"Adventure, Drama, Family",7.9,"Tristan, a reluctant new Scout is conflicted after witnessing a homicide. Will he follow the code the Streets or the code of the Scouts?",Praheme,"Kameron J. Brown, 
Kimani Coleman, 
Devin Druid, 
Malique Hawkins"
tt6755474,Mora,2003,93 min,"Adventure, Comedy, Fantasy",7.9,Add a Plot,Jaruek Songwonphong,"Kesarin Chaichalermpol, 
Phupha Pananon"
tt5117204,Pink Elephant,2017,87 min,"Adventure, Comedy, Drama",7.9,Julie is having an existential crisis. She is currently a volunteer rebuilding houses in the Lower Ninth Ward of New Orleans. Volunteering is failing to be the fulfilling & purposeful ...                See full summary »,Chelsea Alderman,"Zachary Alderman, 
Evan Daigle, 
Barry Fisher, 
Mallory Hynes"
tt0193933,Fatima,1958,105 min,"Adventure, Drama, Romance",7.9,A newborn girl was exposed to Ossetian prince. Several years passed away. Beauty Fatima and prince's son Jambolat fell in love.,Siko Dolidze,"Vladimir Tkhapsaev, 
Tamara Kokova, 
Otar Megvinetukhutsesi, 
Giuli Chokhonelidze"
tt3110446,Mawkib Al-Ebaa',2005,114 min,"Adventure, Drama, History",7.9,"After the battle Karbala'a in Iraq, where Imam Hussain was killed and beheaded by the orders of Yazeed Ibn Mu'awiyah, Sayeda Zainab, the older sister of Imam Hussain, is taken with the rest...                See full summary »",Basil Al-Khatib,"Said Agha, 
Sabah Al Jazaery, 
Jihad Al-Atrash, 
Marwan Al-Jundi"
tt0066388,Snow Bear,1970,90 min,"Adventure, Family",7.9,"A polar bear cub is befriended by Timko, a teenage Eskimo boy, while he is on a year's self-imposed exile from his community, learning the art of the hunt. An Eskimo boy frees a polar bear ...                See full summary »",Gunther von Fritsch,"Laura Itta, 
Steve Kaleak, 
Rossman Peetook"
tt0163817,Sammy,1977,68 min,"Adventure, Drama, Family",7.9,A small boy crippled since birth helps his family find faith through his gentle spirit.,Russell S. Doughten Jr.,"Eric Buhr, 
Peter Hedges, 
Tom MacDonald, 
Carol Locatell"
tt6287174,Pixi Post & the Gift Bringers,2016,90 min,"Animation, Adventure, Fantasy",7.9,Christmas is on danger. Only Pixi Post can save it.,Gorka Sesma,"Itziar Urretabizkaia, 
Iñaki Beraetxe, 
Kandido Uranga, 
Eba Ojanguren"
tt1260597,A Worthy Gentleman,2010,,"Adventure, Drama",7.9,A young man named Jamie Terranova is not very lucky with the ladies. He has a dead end job and still lives at home... and he's only in his early 30's! He has a volatile relationship with ...                See full summary »,John Trujillo,"Pamela Burrus, 
Josh Cruze, 
Kyle Dalla Torre, 
Gregory Enton"
tt9910206,Facebook idióták - A Mozifilm,2017,45 min,"Action, Adventure, Comedy",7.9,Add a Plot,Radics Péter,"Freya Fox, 
Radics Péter"
tt5235162,Peixonauta: Agente Secreto Da O.s.t.r.a.,2012,95 min,"Animation, Adventure, Family",7.9,Add a Plot,"Celia Catunda, 
Kiko Mistrorigo","Celso Alves, 
Fernanda Bullara, 
Fábio Lucindo"
tt1803745,Roughrider,2012,80 min,"Action, Adventure",7.9,"In a US-Mexico border town, a young gunslinging skateboarder named Jack Urban must avenge the death of his kid sister - killed by a rising drug lord known only as ""The King.""",Will Martin,"Kelvin Girdy, 
Will Martin, 
Gabe Shebesta, 
Victoria Lydia Rodriguez"
tt6360784,Na grani,2017,72 min,"Adventure, Drama",7.9,"Two travelers are heading south, they are running from the cold embrace of winter, and from the death that it carries. When one of the men turns his foot, his companion throws the companion...                See full summary »",Anton Boroda,"Stas Leningradskiy, 
Evgeni Tokarev"
tt3604972,Le sedie di Dio,2014,85 min,"Adventure, Comedy, Drama",7.9,"Jerome is a director who wants to make an important film, a film that embodies our time and the sempiternal crisis of the present-day. He wants to make a film that brings together social ...                See full summary »",Jerome Walter Gueguen,"Filippo Balestra, 
Andrea Calducci, 
Massimiliano Frateschi, 
Jack Gallo"
tt6537972,Snowmads: A Journey Towards Eastern Suns,2016,52 min,"Adventure, Sport",7.9,"Pro skier Fabian Lentsch is a wanderer, through and through. In a customized fire truck, he sets off on an expedition to explore the peaks of the Middle East. With a rotating group of ...                See full summary »","Jonas Abenstein, 
Fabian Lentsch","Markus Ascher, 
Tom Leitner, 
Fabian Lentsch, 
Josef Lentsch"
tt0056816,Alazán y enamorado,1966,90 min,"Adventure, Comedy, Musical",7.9,Ana trae su caballo de carreras 'de Lady Godiva' el rancho de su padre. El caballo se enamora de un semental propiedad de su vecino Licio. Una historia llena de aventura y un final sorprendente.,Gilberto Martínez Solares,"Antonio Aguilar, 
Ana Bertha Lepe, 
José Elías Moreno, 
Fernando Soto"
tt0230742,Die schwarze Galeere,1962,98 min,"Adventure, Drama, History",7.9,Add a Plot,Martin Hellberg,"Dietrich Körner, 
Beate Hanspach, 
Gerhard Rachold, 
Hans-Peter Minetti"
tt1530949,Passenger Seat,2009,98 min,"Action, Adventure, Comedy",7.9,And they say romance is dead.,"Cameron Dingwall, 
Nate Loehrke, 
Andrew Pott",Lauren Lopez
tt1267378,Postales,2010,80 min,"Adventure, Drama, Family",7.9,"""Postales"" (Postcards) is a multicultural story of innocence and understanding despite the barriers of language, poverty, cultural confusion and a rapidly globalizing world. In the streets ...                See full summary »",Josh Hyde,"Guimel Soria Martinez, 
Nadia Alexander, 
Alan Cuba, 
Megan Tusing"
tt11230056,The Longleg,2019,70 min,"Animation, Adventure, Family",7.9,"In a small town, three children set to find out if a local legend is real.",Mercedes Moreira,"Inés Efron, 
Tamara Kiper, 
Charo López, 
Peto Menahem"
tt8000390,Jack the Detective: The Movie,2020,110 min,"Adventure, Crime, Mystery",7.9,Add a Plot,Javier Rodríguez Macpherson,"George Smith, 
Lucia Fernandez Cabrera, 
Julio Alonso, 
Beatriz Bilbao Perez"
tt3342056,Branimals: The Forest Is Ours,2012,83 min,"Animation, Adventure, Comedy",7.9,"The inhabitants of the village of Brichos must decide the future of their city, threatened with losing the forest for investors and international terrorists. Armed with courage, ...                See full summary »",Paulo Munhoz,"Antonio Abujamra, 
Letícia Leite, 
Renet Lyon, 
Fabiula Nascimento"
tt11282136,As Aventuras de Gui e Estopa,2006,66 min,"Animation, Adventure, Comedy",7.9,Add a Plot,Mariana Caltabiano,
tt8305366,The Jester's Plane: A Curious Journey Down the Rabbithole,2018,157 min,"Animation, Adventure, Crime",7.9,"5 years after the actual tragic events, the Jester embarks on a curious journey down a mysterious rabbithole. A comedic conspiracy about the necessity of critical thinking.",Flo W. Reiter,
tt0254854,O Vigilante Rodoviário,1962,90 min,"Action, Adventure",7.9,"Adventures of a highway patrolman and his German shepherd dog Lobo, fighting against crime.",Ary Fernandes,"Jane Batista, 
Xandó Batista, 
Osmano Cardoso, 
Juca Chaves"
tt2734800,Purgatorio,2012,100 min,"Adventure, Drama, Fantasy",7.9,A young man's attempted suicide takes him to another world where he must confront love and sin to get a second chance at life.,David Fitch,"Jason Nicola, 
Max Winthrop, 
Jackson Price, 
Aubrey Benson"
tt1023473,Ranmuthu Duwa,1962,114 min,Adventure,7.9,Add a Plot,Mike Wilson,"Gamini Fonseka, 
Austin Abeysekara, 
Joe Abeywickrama, 
Tilakasiri Fernando"
tt0145433,República da Traição,1970,82 min,"Adventure, Drama",7.9,"European couple arrive at the Republic of Maraguaya with a strange mission. But the involvement with a local man, whom they hire as an employee, will change their plans.",Carlos Ebert,"Vera Barreto Leite, 
Antonio Pedro, 
Zózimo Bulbul, 
Roberto Bonfim"
tt1949611,Mad Rush,2011,74 min,"Adventure, Comedy, Crime",7.9,"Lauri and Jorma are former professional criminals who are both trying to get used to crime-free life. However, their belief in honest work starts to crumble, and coincidentally, they get a ...                See full summary »",Sami Malmberg,"Henry Holopainen, 
Orvo Grönlund, 
Nadja Holopainen, 
Veli-Matti Karén"
tt8202656,In the Starlight,2018,52 min,Adventure,7.9,"During the darkest hours of the night, while the rest of the world is sleeping, outdoor photographer Paul Zizka ventures out into the wilderness in search of the world's starriest skies. ...                See full summary »",Mathieu Le Lay,Paul Zizka
tt2759608,NMB48 Geinin! The Movie: Owarai seishun gâruzu!,2013,90 min,"Adventure, Music",7.9,"Popular Osaka-based, all-girls' idol group, NMB48 -- the third iteration of Yasushi Akimoto's highly successful AKB48 & 48 Family j-pop franchise billed as the largest pop-group in the ...                See full summary »",Hidemi Uchida,"Azusa Babazono, 
Kei Jônishi, 
Kendô Kobayashi, 
Riho Kotani"
tt4004738,Jilel: The Calling of the Shell,2014,78 min,"Adventure, Drama, Mystery",7.9,"A beautiful Marshallese girl's concern for her vanishing, low lying islands causes her to discover a way to change the entire world in order to save her beloved homeland. A global warming fairy tale.","Suzanne Chutaro, 
Jack Niedenthal","Niten Anni, 
Tolfina Fakatou, 
Netha Gideon, 
Randon Jack"
tt2402705,El efecto K. El montador de Stalin,2012,130 min,"Adventure, Drama, History",7.9,A fiction film made with fragments of reality. An historical documentary made by cogging fictional elements. This is the odyssey of those who dared dreaming and were devoured by their ...                See full summary »,Valentí Figueres,"Antonio Bachero, 
Jordi Boixaderas, 
Jordi Collado, 
Marisa Ibañez"
tt0057429,Propalo leto,1964,79 min,"Adventure, Comedy, Family",7.9,"Vitya and Zhenya, two ordinary soviet schoolboys, have to spend whole summer in the middle of nowhere aka Vitya's three old aunts house. Instead, Vitya tries to escape this doom and makes ...                See full summary »","Rolan Bykov, 
Nikita Orlov","Vladimir Yevstafyev, 
Sergei Gudko, 
Zoya Fyodorova, 
Antonina Dmitrieva"
tt5513174,Life Heist,2016,72 min,"Action, Adventure, Comedy",7.9,Two kids in a small town decide to rob a bank with the help of a local janitor in order to pay for a loved one's medical operation.,James Moore,"Chaston Finaldi, 
Conor Harrington, 
Tom Ferguson, 
Ellie Williams"
tt3922462,Heroes of Destiny,2014,55 min,"Adventure, Comedy, Fantasy",7.9,Pumpkin Man gets captured while hunting Celularin. Blue Demon must help him and other heroes to unite and establish a group in order to fight an ancient evil army.,Pauli Janhunen Calderón,"Alvaro Calderón, 
Emilio Janhunen Calderón, 
Pablo Calderón Ramirez, 
Andrés Calderón"
tt0335053,Dogshin hutagtin sakhius,2000,106 min,"Adventure, Biography, Drama",7.9,Add a Plot,I. Nyamgavaa,
tt2958802,Ván bài lat ngua: Tap 6 - Loi canh cáo cuoi cung,1986,90 min,Adventure,7.9,Add a Plot,Lê Hoàng Hoa,"Binh Chi Lam, 
Chanh Tin Nguyen, 
Lan Thanh, 
Hong Thu"
tt8752420,Relatos de Eleria: El Viaje de Gawain,2018,100 min,"Adventure, Drama, Fantasy",7.9,"In a fantastic world where knights face terrifying dragons, a former knight decides to retake the dangerous paths of the Island of Eleria, seeking for the wizard who will return him to his lost youth.",Jorge Tudanca,"Eduardo Espuelas, 
Martín Rojo, 
Aitana Gómez, 
Álvaro Gallo"
tt4214470,Gorchlach: The Legend of Cordelia,2016,45 min,"Adventure, Fantasy, History",7.9,"The ""Gorchlach"" is an ancient esoteric artifact of Celtic origin that will take the two protagonists Guglielmo Corsaris and Rachel Blackwood into an adventure between past and present, history and legend.",Fabio Cento,"Alice Lussiana Parente, 
Federico Mariotti, 
Sergio Múñiz, 
Roberto Accornero"
tt0178381,Doi haiduci si o crâsmarita,1993,,Adventure,7.9,Add a Plot,Mircea George Cornea,"Constantin Codrescu, 
Szabolcs Cseh, 
Ion Haiduc, 
Manuela Harabor"
tt1630029,Avatar: The Way of Water,2022,192 min,"Action, Adventure, Fantasy",7.8,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.",James Cameron,"Sam Worthington, 
Zoe Saldana, 
Sigourney Weaver, 
Stephen Lang"
tt3748528,Rogue One: A Star Wars Story,2016,133 min,"Action, Adventure, Sci-Fi",7.8,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",Gareth Edwards,"Felicity Jones, 
Diego Luna, 
Alan Tudyk, 
Donnie Yen"
tt0472043,Apocalypto,2006,139 min,"Action, Adventure, Drama",7.8,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",Mel Gibson,"Gerardo Taracena, 
Raoul Max Trujillo, 
Dalia Hernández, 
Rudy Youngblood"
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,138 min,"Action, Adventure, Sci-Fi",7.8,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",J.J. Abrams,"Daisy Ridley, 
John Boyega, 
Oscar Isaac, 
Domhnall Gleeson"
tt12262116,Thirteen Lives,2022,147 min,"Action, Adventure, Biography",7.8,A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding.,Ron Howard,"Viggo Mortensen, 
Colin Farrell, 
Joel Edgerton, 
Tom Bateman"
tt0093773,Predator,1987,107 min,"Action, Adventure, Horror",7.8,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,John McTiernan,"Arnold Schwarzenegger, 
Carl Weathers, 
Kevin Peter Hall, 
Elpidia Carrillo"
tt1074638,Skyfall,2012,143 min,"Action, Adventure, Thriller",7.8,"James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",Sam Mendes,"Daniel Craig, 
Javier Bardem, 
Naomie Harris, 
Judi Dench"
tt0162222,Cast Away,2000,143 min,"Adventure, Drama, Romance",7.8,A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.,Robert Zemeckis,"Tom Hanks, 
Helen Hunt, 
Paul Sanchez, 
Lari White"
tt1843866,Captain America: The Winter Soldier,2014,136 min,"Action, Adventure, Sci-Fi",7.8,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.","Anthony Russo, 
Joe Russo","Chris Evans, 
Samuel L. Jackson, 
Scarlett Johansson, 
Robert Redford"
tt26537229,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,2023,110 min,"Animation, Action, Adventure",7.8,All the Upper Rank Demons assemble at the Infinity Castle after Upper Six Demons' defeat.,Haruo Sotozaki,"Toshio Furukawa, 
Natsuki Hanae, 
Kana Hanazawa, 
Akira Ishida"
tt0096874,Back to the Future Part II,1989,108 min,"Adventure, Comedy, Sci-Fi",7.8,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.",Robert Zemeckis,"Michael J. Fox, 
Christopher Lloyd, 
Lea Thompson, 
Tom Wilson"
tt2245084,Big Hero 6,2014,102 min,"Animation, Action, Adventure",7.8,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.","Don Hall, 
Chris Williams","Ryan Potter, 
Scott Adsit, 
Jamie Chung, 
T.J. Miller"
tt0379786,Serenity,2005,119 min,"Action, Adventure, Sci-Fi",7.8,The crew of the ship Serenity try to evade an assassin sent to recapture telepath River.,Joss Whedon,"Nathan Fillion, 
Gina Torres, 
Chiwetel Ejiofor, 
Alan Tudyk"
tt4468740,Paddington 2,2017,103 min,"Adventure, Comedy, Family",7.8,"Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen.",Paul King,"Ben Whishaw, 
Hugh Grant, 
Hugh Bonneville, 
Sally Hawkins"
tt4698684,Hunt for the Wilderpeople,2016,101 min,"Adventure, Comedy, Drama",7.8,A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.,Taika Waititi,"Sam Neill, 
Julian Dennison, 
Rima Te Wiata, 
Rachel House"
tt0071615,The Holy Mountain,1973,114 min,"Adventure, Drama, Fantasy",7.8,"In a corrupt, greed-fueled world, a powerful alchemist leads a messianic character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment.",Alejandro Jodorowsky,"Alejandro Jodorowsky, 
Horacio Salinas, 
Zamira Saunders, 
Juan Ferrara"
tt1646971,How to Train Your Dragon 2,2014,102 min,"Animation, Action, Adventure",7.8,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",Dean DeBlois,"Jay Baruchel, 
Cate Blanchett, 
Gerard Butler, 
Craig Ferguson"
tt5104604,Isle of Dogs,2018,101 min,"Animation, Adventure, Comedy",7.8,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",Wes Anderson,"Bryan Cranston, 
Koyu Rankin, 
Edward Norton, 
Bob Balaban"
tt0460791,The Fall,2006,117 min,"Adventure, Drama, Fantasy",7.8,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.",Tarsem Singh,"Lee Pace, 
Catinca Untaru, 
Justine Waddell, 
Kim Uylenbroek"
tt0086197,The Right Stuff,1983,193 min,"Adventure, Biography, Drama",7.8,"The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred.",Philip Kaufman,"Sam Shepard, 
Scott Glenn, 
Ed Harris, 
Dennis Quaid"
tt0031971,Stagecoach,1939,96 min,"Adventure, Drama, Western",7.8,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,John Ford,"John Wayne, 
Claire Trevor, 
Andy Devine, 
John Carradine"
tt0037382,To Have and Have Not,1944,100 min,"Adventure, Comedy, Film-Noir",7.8,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",Howard Hawks,"Humphrey Bogart, 
Lauren Bacall, 
Walter Brennan, 
Dolores Moran"
tt0073341,The Man Who Would Be King,1975,129 min,"Adventure, War",7.8,"Two former British soldiers in 1880s India decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great.",John Huston,"Sean Connery, 
Michael Caine, 
Christopher Plummer, 
Saeed Jaffrey"
tt10701074,Ponniyin Selvan: Part I,2022,167 min,"Action, Adventure, Drama",7.8,"Vandiyathevan sets out to cross the Chola land to deliver a message from the Crown Prince Aditha Karikalan. Kundavai attempts to establish political peace as vassals and petty chieftains plot against the throne. Unrest grips the land as a long-tailed comet arrives, signalling a time of turmoil.",Mani Ratnam,"Vikram, 
Aishwarya Rai Bachchan, 
Jayam Ravi, 
Karthi"
tt0068182,"Aguirre, the Wrath of God",1972,95 min,"Action, Adventure, Biography",7.8,"In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado.",Werner Herzog,"Klaus Kinski, 
Ruy Guerra, 
Helena Rojo, 
Del Negro"
tt13885320,India Lockdown,2022,117 min,"Adventure, Drama",7.8,The Indian government announces a country-wide lockdown for 21 days due to the pandemic. India Lockdown encapsulates the story of four out of lakhs of individuals whose lives came to a standstill.,Madhur Bhandarkar,"Prateik Babbar, 
Sai Tamhankar, 
Shweta Basu Prasad, 
Prakash Belawadi"
tt0106364,Batman: Mask of the Phantasm,1993,76 min,"Animation, Action, Adventure",7.8,Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,"Kevin Altieri, 
Boyd Kirkland, 
Frank Paur, 
Dan Riba, 
Eric Radomski, 
Bruce Timm","Kevin Conroy, 
Dana Delany, 
Hart Bochner, 
Stacy Keach"
tt0107692,Ninja Scroll,1993,94 min,"Animation, Action, Adventure",7.8,A vagabond swordsman is aided by a beautiful ninja girl and a crafty spy in confronting a demonic clan of killers - with a ghost from his past as their leader - who are bent on overthrowing the Tokugawa Shogunate.,Yoshiaki Kawajiri,"Kôichi Yamadera, 
Emi Shinohara, 
Takeshi Aono, 
Osamu Saka"
tt0038574,Great Expectations,1946,118 min,"Adventure, Drama, Mystery",7.8,"A humble orphan boy in 1810s Kent is given the opportunity to go to London and become a gentleman, with the help of an unknown benefactor.",David Lean,"John Mills, 
Valerie Hobson, 
Tony Wager, 
Jean Simmons"
