movie_id,movie_name,year,certificate,runtime,genre,rating,description,director
tt1948011,El Proyecto Rothstein,2011,,,"Crime, Sci-Fi, Thriller",8.1,Add a Plot,Nuria Kearns
tt6710474,Everything Everywhere All at Once,2022,R,139 min,"Action, Adventure, Comedy",8,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,"Dan Kwan, 
Daniel Scheinert"
tt13539646,The Wandering Earth II,2023,,173 min,"Action, Adventure, Drama",8,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",Frant Gwo
tt1160419,Dune,2021,PG-13,155 min,"Action, Adventure, Drama",8,A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.,Denis Villeneuve
tt1856101,Blade Runner 2049,2017,R,164 min,"Action, Drama, Mystery",8,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",Denis Villeneuve
tt2015381,Guardians of the Galaxy,2014,PG-13,121 min,"Action, Adventure, Comedy",8,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,James Gunn
tt1798709,Her,2013,R,126 min,"Drama, Romance, Sci-Fi",8,"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",Spike Jonze
tt12361974,Zack Snyder's Justice League,2021,R,242 min,"Action, Adventure, Fantasy",8,"Determined to ensure that Superman's ultimate sacrifice wasn't in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",Zack Snyder
tt0246578,Donnie Darko,2001,R,113 min,"Drama, Mystery, Sci-Fi",8,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.",Richard Kelly
tt3659388,The Martian,2015,PG-13,144 min,"Adventure, Drama, Sci-Fi",8,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",Ridley Scott
tt0848228,The Avengers,2012,PG-13,143 min,"Action, Sci-Fi",8,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,Joss Whedon
tt0114746,12 Monkeys,1995,R,129 min,"Mystery, Sci-Fi, Thriller",8,"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.",Terry Gilliam
tt0094625,Akira,1988,R,124 min,"Animation, Action, Drama",8,"A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics.",Katsuhiro Ôtomo
tt0063442,Planet of the Apes,1968,G,112 min,"Adventure, Sci-Fi",8,An astronaut crew crash-lands on a planet where highly intelligent non-human ape species are dominant and humans are enslaved.,Franklin J. Schaffner
tt0069293,Solaris,1972,PG,167 min,"Drama, Mystery, Sci-Fi",8,A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.,Andrei Tarkovsky
tt0087544,Nausicaä of the Valley of the Wind,1984,PG,117 min,"Animation, Adventure, Sci-Fi",8,Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.,Hayao Miyazaki
tt2458948,Evangelion: 3.0+1.01 Thrice Upon a Time,2021,TV-MA,154 min,"Animation, Action, Drama",8,"The fourth and final installment of the Rebuild of Evangelion. Misato and her anti-Nerv group Wille arrive in Paris, a city now red from core-ization. Crew from the flagship Wunder land on a containment tower.","Mahiro Maeda, 
Katsuichi Nakayama, 
Kazuya Tsurumaki, 
Hideaki Anno, 
Joe Fria"
tt24225212,Mechamato Movie,2022,,120 min,"Animation, Action, Adventure",8,"After a mysterious spaceship crash landed on Earth, a boy named Amato came across a powerful robot named MechaBot. By outsmarting MechaBot and becoming its master, Amato can now utilize ...                See full summary »",Nizam Razak
tt7170374,Shrouded Destiny: A Star Wars Long Tale - Fan Production,2023,,30 min,"Drama, Sci-Fi",8,"500 years before the Clone Wars the Galactic Republic builds ""The Citadel"", which is a maximum security facility designed to keep ""Rogue Jedi"" imprisoned. Rogue Jedi all over the galaxy are...                See full summary »",Shahbaz Sarwar
tt10068916,Made in Abyss: Dawn of the Deep Soul,2020,TV-MA,113 min,"Animation, Adventure, Drama",8,"Riko, Reg, and their new friend, Nanachi, continue their journey down the Abyss and arrive at the 5th layer. But in order for them to continue to the 6th layer, they must encounter the haunting figure of Nanachi's past: Bondrewd the Novel.",Masayuki Kojima
tt0384116,G.O.R.A.,2004,,127 min,"Adventure, Comedy, Sci-Fi",8,A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A.,Ömer Faruk Sorak
tt1572781,The Disappearance of Haruhi Suzumiya,2010,Not Rated,162 min,"Animation, Drama, Family",8,"A week before Christmas, Kyon wakes up in a world where the SOS Brigade doesn't exist. Mikuru and Yuki don't recognize him, and Haruhi and Itsuki seem to have vanished.","Tatsuya Ishihara, 
Yasuhiro Takemoto"
tt9020536,Ejen Ali: The Movie,2019,TV-G,97 min,"Animation, Action, Adventure",8,"After being accidentally recruited as a spy, 12-year-old Ejen Ali has now grown to embrace his role in secret agency Meta Advance Tactical Agency (MATA) to protect the futuristic city of Cyberaya from outside threats.",Muhammad Usamah Zaid
tt4806232,Indru Netru Naalai,2015,,146 min,"Comedy, Sci-Fi, Thriller",8,"Elango and his friend Pulivetti come into possession of a time machine and they start profiting from it. However, their meddling with time prevents the death of a gangster, who begins to wreak havoc in their lives.",R. Ravikumar
tt0176694,The Tragedy of Man,2011,PG,160 min,"Animation, Drama, History",8,"Adam's and Eve's epic journey throughout history trying to find the meaning of human life. Do we grow in wisdom as centuries pass, or just drift towards an inevitable doom?",Marcell Jankovics
tt1422651,Gurren Lagann the Movie: The Lights in the Sky are Stars,2009,PG-13,126 min,"Animation, Action, Drama",8,"Seven years after the defeat of the Spiral King, Simon and the Dai-Gurren brigade must set out to the vastness of space to defeat a new threat and save the universe. The last high-stakes battle for Simon and his team is about to begin.",Hiroyuki Imaishi
tt10597418,Parallax,2023,,,"Sci-Fi, Thriller",8,"A young artist wakes up in a life that she doesn't recognize, spending her time asleep haunted by nightmares of drowning in a black abysmal void. As she begins to uncover the truths of the ...                See full summary »",Michael Bachochin
tt9526826,Android Kunjappan Ver 5.25,2019,,140 min,"Comedy, Drama, Sci-Fi",8,"Story of a conventional, conservative small town villager and his son who has to move away from home due to his profession. Their relationship gets an endearing twist when an AI humanoid enters their lives and fills in their emptiness.",Ratheesh Balakrishnan Poduval
tt0471093,La bella y la bestia,1990,,45 min,"Drama, Fantasy, Mystery",8,Add a Plot,Ana Luisa Montes de Oca
tt22170788,Aikamies,2022,,101 min,"Drama, Romance, Sci-Fi",8,The world of a lonely bouncer comes to a halt when he runs into a familiar woman - with whom he hasn't met before. The encounter sets both at stake - the hopes for true love and his sense of reality.,Samppa Batal
tt5871184,Mobile Suit Gundam: The Origin III - Dawn of Rebellion,2016,Not Rated,68 min,"Animation, Action, Drama",8,"Having faked his death at the cost of his friend, Édouard assumes the role of Char and undergoes training as a Zeon soldier.","Takashi Imanishi, 
Yoshikazu Yasuhiko"
tt7232940,Herobrine Origins: The Movie,2016,,113 min,"Animation, Crime, Drama",8,Will Steve learn to control his powers? Or will he kill everyone in the world?,Will Evans
tt0844915,Pox,2011,Not Rated,100 min,"Comedy, Sci-Fi",8,The Manson family meets Austin Powers.,Lisa Hammer
tt9332122,Lupinranger vs. Patranger vs. Kyuranger,2019,,55 min,"Action, Fantasy, Sci-Fi",8,Lupinrangers are abducted by someone from a parallel universe. The Patrangers arrested Lucky who just arrived at the scene of the investigation. Lucky then tried to explain that he's a member of the Kyuranger and the Earth is in danger.,Hiroyuki Katô
tt5171442,Grand View Blvd.,2017,,96 min,"Comedy, Mystery, Sci-Fi",8,"Nearing the end of his time on earth, a defrocked guru from the 60's lures the son he's never met into creating a film about his extraordinary and bizarre life.",Spencer McCall
tt4253190,Dragon Force,2014,,90 min,"Animation, Action, Adventure",8,"Five brave, wise and excellent special police officers receive a GSB base request. Wearing nanotechnology distortion helmets and armors, they travel to Earth's most dangerous volcanic ...                See full summary »",Tommy Wang
tt6687948,Icarus,2018,,90 min,Sci-Fi,8,"With his father being lost on a distant planet, a boy will have to grow up and stand against the dangers of a dying earth.",Alex Sequera
tt6801580,A Wish for Giants,2018,,78 min,"Action, Drama, Fantasy",8,"Sophie, a young volunteer, meets her kindred spirit in Roxie, a girl with a life threatening medical condition and a unique wish to meet Bigfoot.",Don Swanson
tt3919090,Plan 15: The Terror of the Time Machine,1986,,50 min,"Crime, Sci-Fi",8,"President Ronald Reagan orders Regis Stanely to travel back in time to quash the 1917 Bolshevik Revolution in Russia before it begins. Using Dr. Clayburgh's time machine, Stanely encounters...                See full summary »","Scott Allen Nollen, 
Bart Aikens"
tt5588566,Black Petunia,2016,,85 min,"Drama, Mystery, Sci-Fi",8,A dystopian story about a corrupt government that is erasing people's memories through contaminated drinking water.,Spencer King
tt1454592,End,2009,Not Rated,85 min,"Adventure, Drama, Fantasy",8,"In the face of an apocalyptic world, father and daughter are forced to grapple with their relationship while facing a pandemic that threatens to eliminate humanity. While the world decays ...                See full summary »",Meg Welch
tt13080534,Godzilla Apex,2021,,165 min,"Adventure, Sci-Fi",8,The dramatic conclusion to the Kaiju Century War Saga.,Raphael Cosme
tt2519256,R.E.D.D.,2015,,93 min,Sci-Fi,8,"The GRIMM Corporation has taken control of all planetary activity. Defying their laws one lone R.E.D.D Agent uses her combat skills and high tech weaponry to fight Monsters, battle Grimm Soldiers, and save earth from destruction.",Patrick A. Prejusa
tt6505182,Cyborgs: Year 0,2018,,60 min,Sci-Fi,8,"Year 2045, the evil DHARSA CORPORATION creates advanced ""Human-clones-robots"" almost identical to humans and sell them as slaves of modern society. They are stronger, faster and smarter ...                See full summary »",Leonardo Corbucci
tt4610490,Space Pirates,2014,Not Rated,55 min,Sci-Fi,8,"In a galaxy, a group of aliens are sent on a secret mission to save their planet from a black hole, upon arriving at their destination, an asteroid collides with their vessel causing the ...                See full summary »",Adam Haus
tt6325386,Omni: Verse,2016,,94 min,"Adventure, Comedy, Fantasy",8,"Showcasing 15 short films from NYC's most innovative emerging filmmakers, OMNI:VERSE explores alternate realities, sci-fi themes, and worlds that could have been, if only the rules of the ...                See full summary »","Grier Dill, 
Sean Gill, 
Julie Gomez, 
Mike Holt, 
Carl Conway Maguire, 
Alex Meyers, 
Robyn Nielsen, 
Adam Sacks, 
Suzi Sadler, 
Evan Shafran, 
Timmy Wood, 
Tessa Greenberg"
tt1773607,Operation: Get Rid of Pinky,2011,Not Rated,93 min,"Comedy, Fantasy, Sci-Fi",8,"When soldier Dave Carew (Darnell Coney) gets discharged from the army, he comes home to a place much different than when he left it. A new drug called Pink Powder has taken over the ...                See full summary »",Matthew Merz
tt0990422,2 Epic,2007,Not Rated,170 min,Sci-Fi,8,"A man answers the door and is confronted with someone that looks just like him, the stranger tells Peter that he has to follow him on a journey, an Epic journey. Peter doesn't want to but ...                See full summary »",Ian Paterson
tt7172436,Failure,2017,,,Sci-Fi,8,Add a Plot,James W. Hawk
tt6523734,My Heart Is an Octopus or My Father on the Shore of the Black Sea,2016,,112 min,"Animation, Biography, Crime",8,"As a story structure, it reminds a postmodern novel: fragmented, plot-less and on first view: chaotic. Individual pieces can be rearranged and each one has its own life. In terms of genre, ...                See full summary »",Neno Belchev
tt14589202,Forestland,2021,,,"Horror, Sci-Fi, Thriller",8,Three friends go into a mysterious forest to investigate the unexplained deaths of countless people.,Kashyapeya Aich
tt3478226,The Paths of Kripto,2015,,75 min,"Animation, Action, Sci-Fi",8,A new enemy that belongs to the same breed as Kripto emerges. Kripto must find a way to travel to a desolated world in order to stop his enemy. On his travel he reunites with a friend who carries valuable information.,Pauli Janhunen Calderón
tt8617064,Melody on Earth,2018,,86 min,"Comedy, Drama, Sci-Fi",8,"Upon returning to earth, a withdrawn woman named Melody hires an oddball private eye to track down the man who helped her escape from an alien zoo on Neptune. Or maybe it was Pluto.",Joshua Courtade
tt1852060,Oko Boga,2001,,92 min,"Drama, Sci-Fi, Thriller",8,Add a Plot,Piotr Krzywiec
tt2371325,Fields Afire,2014,,93 min,"Drama, Family, Sci-Fi",8,"A team of misfit kids playing at a baseball park are caught in a meteorite strike that burns the fields, leaving them unharmed but believing they are endowed with special powers.",Will Underwood
tt1319553,1 and 0 nly,2008,,84 min,"Drama, Fantasy, Mystery",8,"1 dying planet. 1 species too many. 1 man's solution. To restore balance, all humans must die. An operatic avant-garde journey into non-existence; madness. The film is as much a transcendental experience as it is a cinematic one.",Martyn Park
tt3060772,Dragonfly,2013,,75 min,"Action, Adventure, Sci-Fi",8,"After the loss of his family to horrors that he cannot explain, Alex Tombo finds out that he is a descendant of an ancient line of genetically engineered warriors called Guardians.",Sam Campos
tt10274124,Mutiny of the Red Water,2021,,98 min,"Animation, Adventure, Sci-Fi",8,"As the Earth nears its final days, a few brave survivors seek a way to survive. The answer: Red Earth, a new world that could save what's left of humanity.",Liam Gartland Emond
tt13105602,Watt Poe to bokura no ohanashi,1988,,55 min,"Animation, Sci-Fi",8,Add a Plot,Shigenori Kageyama
tt0311596,Oigye uloiyong,1987,,78 min,"Action, Family, Sci-Fi",8,Aliens attack in order to prevent a scientist from completing his work on the Thunder Dragon. Earth is defended by Princess Alang and the aliens of Castle Elma,Sun-deok Bang
tt15557994,Rabbids Escape,2021,,,"Action, Sci-Fi",8,Add a Plot,Elijah Adkins
tt0499549,Avatar,2009,PG-13,162 min,"Action, Adventure, Fantasy",7.9,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,James Cameron
tt1631867,Edge of Tomorrow,2014,PG-13,113 min,"Action, Adventure, Sci-Fi",7.9,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.",Doug Liman
tt2543164,Arrival,2016,PG-13,116 min,"Drama, Mystery, Sci-Fi",7.9,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.,Denis Villeneuve
tt0371746,Iron Man,2008,PG-13,126 min,"Action, Adventure, Sci-Fi",7.9,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Jon Favreau
tt3501632,Thor: Ragnarok,2017,PG-13,130 min,"Action, Adventure, Comedy",7.9,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",Taika Waititi
tt0083866,E.T.,1982,PG,115 min,"Adventure, Family, Sci-Fi",7.9,A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,Steven Spielberg
tt0796366,Star Trek,2009,PG-13,127 min,"Action, Adventure, Sci-Fi",7.9,The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,J.J. Abrams
tt0206634,Children of Men,2006,R,109 min,"Action, Drama, Sci-Fi",7.9,"In 2027, in a chaotic world in which women have somehow become infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",Alfonso Cuarón
tt1136608,District 9,2009,R,112 min,"Action, Sci-Fi, Thriller",7.9,Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.,Neill Blomkamp
tt1877832,X-Men: Days of Future Past,2014,PG-13,132 min,"Action, Adventure, Sci-Fi",7.9,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.,Bryan Singer
tt0088846,Brazil,1985,R,132 min,"Drama, Sci-Fi",7.9,A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.,Terry Gilliam
tt0756683,The Man from Earth,2007,Not Rated,87 min,"Drama, Fantasy, Mystery",7.9,An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.,Richard Schenkman
tt0113568,Ghost in the Shell,1995,TV-MA,83 min,"Animation, Action, Crime",7.9,A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.,Mamoru Oshii
tt0024216,King Kong,1933,Passed,100 min,"Adventure, Horror, Sci-Fi",7.9,A film crew goes to a tropical island for an exotic location shoot and discovers a colossal ape who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.,"Merian C. Cooper, 
Ernest B. Schoedsack"
tt0860906,Evangelion: 2.0 You Can (Not) Advance,2009,,112 min,"Animation, Action, Drama",7.9,"Under constant attack by Angels, NERV introduces two new pilots: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Parallel to the incursion, Gendo Ikari and ...                See full summary »","Masayuki, 
Kazuya Tsurumaki, 
Hideaki Anno, 
Joe Fria"
tt0061065,The Face of Another,1966,Not Rated,124 min,"Drama, Horror, Sci-Fi",7.9,"A businessman with a disfigured face obtains a lifelike mask from his doctor, but the mask starts altering his personality.",Hiroshi Teshigahara
tt1260502,Ghost in the Shell 2.0,2008,TV-14,83 min,"Animation, Action, Crime",7.9,A hacker known as the Puppet Master is hunted by a female cyborg cop and her partner. This film is a revised version of Ghost in the Shell (1995).,Mamoru Oshii
tt0091341,Kin-dza-dza!,1986,PG-13,135 min,"Comedy, Drama, Sci-Fi",7.9,Two Russians push the wrong button on a strange device and end up on the telepathic planet Pluke with its strange societal norms.,Georgiy Daneliya
tt18351128,The Amazing Spiderman 2 Webb Cut,2021,,,Sci-Fi,7.9,Add a Plot,Vicente Canales
tt0211653,The Mystery of the Third Planet,1981,,48 min,"Animation, Adventure, Family",7.9,"Zoologist professor Steel, his small daughter Christine and captain Green leave Earth in search for rare space animals. The journey turns into adventurous and dangerous mission involving space pirates and a missing captain of a ship.","Roman Kachanov, 
Glenn Stanton"
tt5252440,Hot Wheels Acceleracers the Ultimate Race,2005,,60 min,"Animation, Action, Sci-Fi",7.9,Both team are working to get markey back from the drones while vert has to race the ultimate race through the realms,Gino Nichele
tt14736734,Brightwood,2022,,84 min,"Horror, Sci-Fi, Thriller",7.9,A couple find themselves trapped while on a run around a pond.,Dane Elcar
tt4777218,Emmageddon,2020,,90 min,"Comedy, Drama, Sci-Fi",7.9,"Struggling screenwriter Emily, who works in a gelato shop, writes a screenplay about struggling screenwriter Emma, who works in a coffee shop, and is secretly a superheroine named Emmageddon.",Ryan M. Moore
tt7662118,Short Circuit,2019,,126 min,"Comedy, Drama, Sci-Fi",7.9,"Samay, an average IT guy, gets trapped in an evil plan of a scientist. He has to fight back, to save his love and the world by breaking the time loop.",Faisal Hashmi
tt0107382,Legend of the Galactic Heroes: Overture to a New War,1993,,90 min,"Animation, Action, Drama",7.9,"The recently ennobled Reinhard Von Lohengramm who on suspicion of imperial favouritism and nepotism is facing resistance from his peers, and Yang Wen-Li the unwilling hero of the opposite ...                See full summary »","Noboru Ishiguro, 
Keizô Shimizu"
tt13683364,Joe Bob's Haunted Drive-In,2020,,,"Comedy, Fantasy, Horror",7.9,"As horror host Joe Bob Briggs and his vivacious co-hosts arrive on-screen to present some of the most insane horror shorts ever made, dozens of zombies will attack the drive-in to create a scary, fun, and immersive night unlike any other.",Christian Ackerman
tt4040632,90 Minutes of the Fever,2016,,90 min,"Sci-Fi, Thriller",7.9,What would you do if you thought the world was ending?,Michael Sean Hall
tt9010880,Alimuom,2018,,83 min,"Action, Drama, Sci-Fi",7.9,"A futuristic Philippines with specific sections of the country under individual bio-domes. The OFWs are actually Outerspace Filipino Workers and the song Bahay-Kubo is a distant memory that makes a young boy ask: ""Ano ang singkamas?""",Keith Sicat
tt23035872,Into the Abyss,2022,,104 min,"Drama, Horror, Sci-Fi",7.9,"Trying to escape, Bannon realize that his very existence will be put to the test.",Matías Xavier Rispau
tt3951368,War of the Servers,2007,,100 min,"Animation, Action, Adventure",7.9,"When strange beings called Mingebags invade the servers of the popular game Garry's Mod, one player must try to survive while searching for his friends amid the chaos and war.",Robert Stoneman
tt11243154,Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Para-DX with Poppy,2018,,53 min,"Action, Fantasy, Sci-Fi",7.9,A new training game has created for the recovery treatment of people because of bugsters. The test is ran on Parado and Poppy. But there is something different about Parado as another Parado is appeared with the strong bond with Emu.,Nobuhiro Suzumura
tt8594948,Dinosaurs in a Mining Facility,2018,,75 min,Sci-Fi,7.9,"Dr. Stone's mysterious mining outpost just got a new employee. Ian is finally making something of himself, but will he become a hero or dinosaur food?",Jordin Goff
tt13353502,Legend of the Galactic Heroes: Die Neue These - Stellar War 3,2019,,93 min,"Animation, Action, Drama",7.9,"At the behest of Admiral Yang Wen-li, defected intelligence officer Commander Baghdash makes an emergency broadcast announcing that the National Salvation Military Council staged a coup ...                See full summary »",Shunsuke Tada
tt11243080,Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Brave & Snipe,2018,,69 min,"Action, Fantasy, Sci-Fi",7.9,"Saki Momose, Hiiro Kagami's girlfriend who is supposed to have disappeared, shows up. Meanwhile, a mysterious man who is fond of Nico appears at Taiga's hospital and starts showing a Game Disease symptoms in front of Taiga Hanaya.",Nobuhiro Suzumura
tt1756717,Salvage Dream,2010,Not Rated,51 min,"Drama, Sci-Fi",7.9,A Sci Fi romantic drama about an unlikely couple who have a random chance meeting in their psychiatrist's office. Both are plagued by reoccurring nightmares from their troubled past and ...                See full summary »,Carl Watts
tt1064210,Liar's Pendulum,2007,,94 min,"Action, Sci-Fi, Thriller",7.9,"Liar's Pendulum is set in the fictitious city of Johanna in the near future. The main character, Alaric Almalquilar (a.k.a. Johnny Joe Blue), is a charismatic, street-smart ...                See full summary »",Andrew William Flores
tt0301244,Norville and Trudy,1997,,,"Comedy, Family, Sci-Fi",7.9,Add a Plot,Dianah Wynter
tt7710126,Taken in the Night,2018,,,"Drama, Sci-Fi",7.9,"After a night of heavy drinking, John believes he was abducted by aliens. Unfortunately, no one believes him and thinks the alcohol is to blame.",Larry Rosen
tt0475272,The Final Equation,2009,,,"Sci-Fi, Thriller",7.9,"Through a series of String equations, physicist Jack Smith begins to realize Einstein's Dream of a Unified Field Theory. When his calculations accidentally unlock a door between realities ...                See full summary »",Daniel Ulysses Abella
tt1737684,Qualia,2012,,102 min,"Drama, Sci-Fi, Thriller",7.9,"A team of scientists is conducting an experiment to detect the soul, when one of them starts to see a ghost causing a crisis of faith.",Derek LaPorte
tt2692938,They Call Me Superseven,2016,Not Rated,85 min,"Action, Comedy, Sci-Fi",7.9,"The evil T.H.E.Y. organization is out to stop ex T.H.E.M. agent, Sandra West. Can Superseven thwart Their, (T.H.E.Y.'s) master plan?",Scott Rhodes
tt2378553,Transolar Galactica,2011,,,"Comedy, Sci-Fi",7.9,The exploits of Captain Remmington Trigger and his crew of space misfits as they travel the galaxy in search of adventure.,Adam Harum
tt5840578,Coleville,2016,,95 min,"Horror, Sci-Fi",7.9,"They murdered his father, now he will murder them... All of them.",Rhonda Harmon
tt0204607,Rumbo a la oscuridad,1992,,70 min,"Horror, Sci-Fi",7.9,An amateur group of UFO enthusiasts come to know that extraterrestrials are soon going to submerge the earth in total darkness for three consecutive days.,Ricardo Islas
tt3385874,Nova Express,2009,,180 min,Sci-Fi,7.9,Add a Plot,Andre Perkowski
tt13726852,The Intruder,2020,,,"Animation, Sci-Fi",7.9,A giant female alien breaks into a man's house. Will he fight the monster?,David Lussier
tt1630029,Avatar: The Way of Water,2022,PG-13,192 min,"Action, Adventure, Fantasy",7.8,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.",James Cameron
tt2194499,About Time,2013,R,123 min,"Comedy, Drama, Fantasy",7.8,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",Richard Curtis
tt3748528,Rogue One: A Star Wars Story,2016,PG-13,133 min,"Action, Adventure, Sci-Fi",7.8,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",Gareth Edwards
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,PG-13,138 min,"Action, Adventure, Sci-Fi",7.8,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",J.J. Abrams
tt0093773,Predator,1987,R,107 min,"Action, Adventure, Horror",7.8,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,John McTiernan
tt0087332,Ghostbusters,1984,PG,105 min,"Action, Comedy, Fantasy",7.8,"Three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in New York City, attracting frightened yet skeptical customers.",Ivan Reitman
tt3498820,Captain America: Civil War,2016,PG-13,147 min,"Action, Sci-Fi",7.8,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,"Anthony Russo, 
Joe Russo"
tt1843866,Captain America: The Winter Soldier,2014,PG-13,136 min,"Action, Adventure, Sci-Fi",7.8,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.","Anthony Russo, 
Joe Russo"
tt0096874,Back to the Future Part II,1989,PG,108 min,"Adventure, Comedy, Sci-Fi",7.8,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.",Robert Zemeckis
tt2245084,Big Hero 6,2014,PG,102 min,"Animation, Action, Adventure",7.8,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.","Don Hall, 
Chris Williams"
tt0485947,Mr. Nobody,2009,R,141 min,"Drama, Fantasy, Romance",7.8,"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.",Jaco Van Dormael
tt0119177,Gattaca,1997,PG-13,106 min,"Drama, Sci-Fi, Thriller",7.8,A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.,Andrew Niccol
tt1182345,Moon,2009,R,97 min,"Drama, Mystery, Sci-Fi",7.8,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",Duncan Jones
tt0379786,Serenity,2005,PG-13,119 min,"Action, Adventure, Sci-Fi",7.8,The crew of the ship Serenity try to evade an assassin sent to recapture telepath River.,Joss Whedon
tt5104604,Isle of Dogs,2018,PG-13,101 min,"Animation, Adventure, Comedy",7.8,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",Wes Anderson
tt0043456,The Day the Earth Stood Still,1951,G,92 min,"Drama, Sci-Fi",7.8,"An alien lands in Washington, D.C. and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.",Robert Wise
tt0021884,Frankenstein,1931,Passed,70 min,"Drama, Horror, Sci-Fi",7.8,Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.,James Whale
tt0106364,Batman: Mask of the Phantasm,1993,PG,76 min,"Animation, Action, Adventure",7.8,Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,"Kevin Altieri, 
Boyd Kirkland, 
Frank Paur, 
Dan Riba, 
Eric Radomski, 
Bruce Timm"
